N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 1.0 1.0 10.0 1.0 1.0 0.7833333333333333 1.0 0.81 1.0 0.975 0.6625 0.28500000000000003 1.0 0.06344288770224761 0.25 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.05 0.4775 10.0 0.4775 1.0 0.7833333333333333 1.0 0.4775 0.95 0.975 0.4775 0.28500000000000003 1.0 0.06344288770224761 0.05 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.16 1.0 0.7833333333333333 1.0 0.16 0.9 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.16 1.0 0.7833333333333333 1.0 0.16 0.9 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.16 1.0 0.7833333333333333 1.0 0.16 0.9 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.115 1.0 0.7833333333333333 1.0 0.115 0.85 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.11 1.0 0.7833333333333333 1.0 0.11 0.8 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.11 1.0 0.7833333333333333 1.0 0.11 0.8 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.15 1.0 0.7833333333333333 1.0 0.15 0.85 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
400.0 0.08031573497111645 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.15 1.0 0.7833333333333333 1.0 0.15 0.85 0.975 0.0 0.28500000000000003 1.0 0.06344288770224761 0.0 20.0 10.0
