N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 1.0 0.9725 10.0 0.9725 1.0 0.35 1.0 0.925 0.75 0.975 0.91 0.8300000000000001 1.0 0.033166247903554005 1.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 1.0 0.9525 10.0 0.9525 1.0 0.35 1.0 0.905 0.65 0.975 0.89 0.8300000000000001 1.0 0.033166247903554005 1.0 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 1.0 0.9175 10.0 0.9175 1.0 0.35 1.0 0.87 0.55 0.975 0.855 0.8300000000000001 1.0 0.033166247903554005 1.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 1.0 0.915 10.0 0.915 1.0 0.35 1.0 0.8675 0.5 0.975 0.8525 0.8300000000000001 1.0 0.033166247903554005 1.0 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 1.0 0.915 10.0 0.915 1.0 0.35 1.0 0.8675 0.5 0.975 0.8525 0.8300000000000001 1.0 0.033166247903554005 1.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.45 10.0 0.46 1.0 0.35 1.0 0.455 0.3 0.975 0.44 0.8300000000000001 1.0 0.033166247903554005 0.7 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.45 10.0 0.4575 1.0 0.35 1.0 0.4525 0.25 0.975 0.44 0.8300000000000001 1.0 0.033166247903554005 0.7 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.3675 10.0 0.37 1.0 0.35 1.0 0.365 0.15 0.975 0.3575 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.3675 10.0 0.37 1.0 0.35 1.0 0.365 0.15 0.975 0.3575 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.355 10.0 0.355 1.0 0.35 1.0 0.35 0.1 0.975 0.345 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.2125 10.0 0.2125 1.0 0.35 1.0 0.1425 0.1 0.975 0.135 0.8300000000000001 1.0 0.033166247903554005 0.2 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.2125 10.0 0.2125 1.0 0.35 1.0 0.1425 0.1 0.975 0.135 0.8300000000000001 1.0 0.033166247903554005 0.2 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.205 10.0 0.21 1.0 0.35 1.0 0.14 0.1 0.975 0.1275 0.8300000000000001 1.0 0.033166247903554005 0.2 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.35 0.2725 10.0 0.2825 1.0 0.35 1.0 0.2125 0.15 0.975 0.195 0.8300000000000001 1.0 0.033166247903554005 0.25 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.35 0.34 10.0 0.3525 1.0 0.35 1.0 0.3125 0.2 0.975 0.2925 0.8300000000000001 1.0 0.033166247903554005 0.35 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.45 0.245 10.0 0.2475 1.0 0.35 1.0 0.2475 0.05 0.975 0.245 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.45 0.385 10.0 0.405 1.0 0.35 1.0 0.285 0.1 0.975 0.265 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.235 10.0 0.2425 1.0 0.35 1.0 0.2425 0.05 0.975 0.235 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0025 1.0 0.35 1.0 0.0025 0.05 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0025 1.0 0.35 1.0 0.0025 0.05 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0025 1.0 0.35 1.0 0.0025 0.05 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0025 1.0 0.35 1.0 0.0025 0.05 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0025 1.0 0.35 1.0 0.0025 0.05 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.2875 10.0 0.2975 1.0 0.35 1.0 0.2975 0.1 0.975 0.2875 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.2875 10.0 0.3025 1.0 0.35 1.0 0.3025 0.15 0.975 0.2875 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.45 0.3875 10.0 0.395 1.0 0.35 1.0 0.395 0.15 0.975 0.3875 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.75 0.615 10.0 0.62 1.0 0.35 1.0 0.535 0.2 0.975 0.515 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.5375 10.0 0.55 1.0 0.35 1.0 0.55 0.2 0.975 0.5375 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.55 10.0 0.5625 1.0 0.35 1.0 0.5625 0.25 0.975 0.55 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.55 10.0 0.5625 1.0 0.35 1.0 0.5625 0.25 0.975 0.55 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.35 10.0 0.3675 1.0 0.35 1.0 0.3675 0.2 0.975 0.35 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.35 10.0 0.365 1.0 0.35 1.0 0.365 0.15 0.975 0.35 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.345 10.0 0.3525 1.0 0.35 1.0 0.3525 0.15 0.975 0.345 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.35 10.0 0.3575 1.0 0.35 1.0 0.3575 0.2 0.975 0.35 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.545 10.0 0.55 1.0 0.35 1.0 0.55 0.25 0.975 0.545 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.5675 10.0 0.58 1.0 0.35 1.0 0.58 0.25 0.975 0.5675 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.425 10.0 0.4625 1.0 0.35 1.0 0.4625 0.25 0.975 0.425 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.4175 10.0 0.455 1.0 0.35 1.0 0.455 0.2 0.975 0.4175 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.53 10.0 0.5425 1.0 0.35 1.0 0.4225 0.25 0.975 0.41 0.8300000000000001 1.0 0.033166247903554005 0.55 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.85 0.67 10.0 0.6975 1.0 0.35 1.0 0.5775 0.2 0.975 0.55 0.8300000000000001 1.0 0.033166247903554005 0.7 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.5175 10.0 0.5275 1.0 0.35 1.0 0.4075 0.15 0.975 0.3975 0.8300000000000001 1.0 0.033166247903554005 0.55 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.2375 10.0 0.245 1.0 0.35 1.0 0.245 0.05 0.975 0.2375 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.2375 10.0 0.245 1.0 0.35 1.0 0.245 0.05 0.975 0.2375 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.4 0.2375 10.0 0.245 1.0 0.35 1.0 0.245 0.05 0.975 0.2375 0.8300000000000001 1.0 0.033166247903554005 0.4 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.45 0.3375 10.0 0.3425 1.0 0.35 1.0 0.3425 0.1 0.975 0.3375 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.25 0.1325 10.0 0.1375 1.0 0.35 1.0 0.1375 0.05 0.975 0.1325 0.8300000000000001 1.0 0.033166247903554005 0.25 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.85 0.655 10.0 0.6575 1.0 0.35 1.0 0.6525 0.25 0.975 0.645 0.8300000000000001 1.0 0.033166247903554005 0.85 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.95 0.7 10.0 0.705 1.0 0.35 1.0 0.635 0.2 0.975 0.6225 0.8300000000000001 1.0 0.033166247903554005 0.85 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.495 10.0 0.5 1.0 0.35 1.0 0.5 0.15 0.975 0.495 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.5225 10.0 0.525 1.0 0.35 1.0 0.525 0.2 0.975 0.5225 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.3275 10.0 0.335 1.0 0.35 1.0 0.335 0.15 0.975 0.3275 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.3125 10.0 0.32 1.0 0.35 1.0 0.32 0.1 0.975 0.3125 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.5 0.3125 10.0 0.32 1.0 0.35 1.0 0.32 0.1 0.975 0.3125 0.8300000000000001 1.0 0.033166247903554005 0.5 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.535 10.0 0.545 1.0 0.35 1.0 0.425 0.15 0.975 0.415 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.535 10.0 0.545 1.0 0.35 1.0 0.425 0.15 0.975 0.415 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.535 10.0 0.545 1.0 0.35 1.0 0.425 0.15 0.975 0.415 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.95 0.7425 10.0 0.7475 1.0 0.35 1.0 0.6275 0.25 0.975 0.6225 0.8300000000000001 1.0 0.033166247903554005 0.8 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.95 0.7425 10.0 0.7475 1.0 0.35 1.0 0.6275 0.25 0.975 0.6225 0.8300000000000001 1.0 0.033166247903554005 0.8 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.65 0.57 10.0 0.58 1.0 0.35 1.0 0.58 0.3 0.975 0.57 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.575 10.0 0.575 1.0 0.35 1.0 0.455 0.2 0.975 0.455 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.575 10.0 0.575 1.0 0.35 1.0 0.455 0.2 0.975 0.455 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.575 10.0 0.575 1.0 0.35 1.0 0.455 0.2 0.975 0.455 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.8 0.575 10.0 0.575 1.0 0.35 1.0 0.455 0.2 0.975 0.455 0.8300000000000001 1.0 0.033166247903554005 0.65 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.75 0.4675 10.0 0.4725 1.0 0.35 1.0 0.3525 0.1 0.975 0.3475 0.8300000000000001 1.0 0.033166247903554005 0.6 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.2225 10.0 0.225 1.0 0.35 1.0 0.105 0.05 0.975 0.1025 0.8300000000000001 1.0 0.033166247903554005 0.15 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.2225 10.0 0.225 1.0 0.35 1.0 0.105 0.05 0.975 0.1025 0.8300000000000001 1.0 0.033166247903554005 0.15 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.455 10.0 0.465 1.0 0.35 1.0 0.345 0.1 0.975 0.335 0.8300000000000001 1.0 0.033166247903554005 0.55 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.455 10.0 0.465 1.0 0.35 1.0 0.345 0.1 0.975 0.335 0.8300000000000001 1.0 0.033166247903554005 0.55 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.7 0.455 10.0 0.465 1.0 0.35 1.0 0.345 0.1 0.975 0.335 0.8300000000000001 1.0 0.033166247903554005 0.55 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.35 0.29 10.0 0.2975 1.0 0.35 1.0 0.1775 0.1 0.975 0.17 0.8300000000000001 1.0 0.033166247903554005 0.2 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.1825 10.0 0.1925 1.0 0.35 1.0 0.1925 0.1 0.975 0.1825 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.1825 10.0 0.1925 1.0 0.35 1.0 0.1925 0.1 0.975 0.1825 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.1825 10.0 0.1925 1.0 0.35 1.0 0.1925 0.1 0.975 0.1825 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.1825 10.0 0.1925 1.0 0.35 1.0 0.1925 0.1 0.975 0.1825 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0 1.0 0.35 1.0 0.0 0.0 0.975 0.0 0.8300000000000001 1.0 0.033166247903554005 0.0 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.35 0.2925 10.0 0.3 1.0 0.35 1.0 0.18 0.1 0.975 0.1725 0.8300000000000001 1.0 0.033166247903554005 0.2 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.0725 1.0 0.35 1.0 0.0725 0.05 0.975 0.0675 0.8300000000000001 1.0 0.033166247903554005 0.05 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.3 0.2 10.0 0.215 1.0 0.35 1.0 0.215 0.15 0.975 0.2 0.8300000000000001 1.0 0.033166247903554005 0.3 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.6 0.4225 10.0 0.44 1.0 0.35 1.0 0.32 0.2 0.975 0.3025 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.6 0.4225 10.0 0.44 1.0 0.35 1.0 0.32 0.2 0.975 0.3025 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.6 0.4225 10.0 0.44 1.0 0.35 1.0 0.32 0.2 0.975 0.3025 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
400.0 0.09953596037316065 0.25 0.25 20.0 1.0 0.025 390.0 0.75 0.6125 10.0 0.62 1.0 0.35 1.0 0.5 0.2 0.975 0.4925 0.8300000000000001 1.0 0.033166247903554005 0.6 20.0 10.0
400.0 0.09953596037316066 0.25 0.25 20.0 1.0 0.025 390.0 0.6 0.4225 10.0 0.435 1.0 0.35 1.0 0.315 0.15 0.975 0.3025 0.8300000000000001 1.0 0.033166247903554005 0.45 20.0 10.0
