N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 1.0 0.9825 10.0 0.9825 1.0 0.17222222222222222 1.0 0.7325 0.95 0.975 0.6525 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6925 10.0 0.75 1.0 0.17222222222222222 1.0 0.7 0.75 0.975 0.6175 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.685 10.0 0.7425 1.0 0.17222222222222222 1.0 0.6925 0.7 0.975 0.61 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.665 10.0 0.7225 1.0 0.17222222222222222 1.0 0.6725 0.65 0.975 0.595 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.69 10.0 0.735 1.0 0.17222222222222222 1.0 0.685 0.65 0.975 0.62 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.385 10.0 0.455 1.0 0.17222222222222222 1.0 0.405 0.6 0.975 0.3175 0.86 1.0 0.07681145747868609 0.25 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.705 10.0 0.75 1.0 0.17222222222222222 1.0 0.7 0.65 0.975 0.6375 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6725 10.0 0.73 1.0 0.17222222222222222 1.0 0.68 0.6 0.975 0.605 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3675 10.0 0.435 1.0 0.17222222222222222 1.0 0.385 0.5 0.975 0.3 0.86 1.0 0.07681145747868609 0.25 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.315 10.0 0.3875 1.0 0.17222222222222222 1.0 0.2475 0.45 0.975 0.1975 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3675 10.0 0.435 1.0 0.17222222222222222 1.0 0.385 0.5 0.975 0.3 0.86 1.0 0.07681145747868609 0.25 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.2 0.1975 10.0 0.235 1.0 0.17222222222222222 1.0 0.235 0.4 0.975 0.1975 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3225 10.0 0.395 1.0 0.17222222222222222 1.0 0.255 0.5 0.975 0.205 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.32 10.0 0.38 1.0 0.17222222222222222 1.0 0.24 0.35 0.975 0.2025 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.32 10.0 0.38 1.0 0.17222222222222222 1.0 0.24 0.35 0.975 0.2025 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3725 10.0 0.4375 1.0 0.17222222222222222 1.0 0.3875 0.45 0.975 0.305 0.86 1.0 0.07681145747868609 0.25 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3025 10.0 0.3675 1.0 0.17222222222222222 1.0 0.2275 0.4 0.975 0.18 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.3025 10.0 0.3625 1.0 0.17222222222222222 1.0 0.2225 0.35 0.975 0.18 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.25 0.28 10.0 0.34 1.0 0.17222222222222222 1.0 0.2 0.3 0.975 0.1575 0.86 1.0 0.07681145747868609 0.2 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.05 0.1225 10.0 0.1725 1.0 0.17222222222222222 1.0 0.0325 0.25 0.975 0.0 0.86 1.0 0.07681145747868609 0.0 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.05 0.1225 10.0 0.1625 1.0 0.17222222222222222 1.0 0.0225 0.2 0.975 0.0 0.86 1.0 0.07681145747868609 0.0 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.575 10.0 0.635 1.0 0.17222222222222222 1.0 0.585 0.3 0.975 0.5025 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.575 10.0 0.635 1.0 0.17222222222222222 1.0 0.585 0.3 0.975 0.5025 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.58 10.0 0.6375 1.0 0.17222222222222222 1.0 0.5875 0.3 0.975 0.5075 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.5825 10.0 0.65 1.0 0.17222222222222222 1.0 0.6 0.4 0.975 0.5075 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.5825 10.0 0.65 1.0 0.17222222222222222 1.0 0.6 0.4 0.975 0.5075 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.695 1.0 0.17222222222222222 1.0 0.645 0.4 0.975 0.575 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6475 10.0 0.7025 1.0 0.17222222222222222 1.0 0.6525 0.4 0.975 0.575 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.7075 1.0 0.17222222222222222 1.0 0.6575 0.5 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.7075 1.0 0.17222222222222222 1.0 0.6575 0.5 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.7075 1.0 0.17222222222222222 1.0 0.6575 0.5 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.7075 1.0 0.17222222222222222 1.0 0.6575 0.5 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.65 10.0 0.7075 1.0 0.17222222222222222 1.0 0.6575 0.5 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6525 10.0 0.71 1.0 0.17222222222222222 1.0 0.66 0.55 0.975 0.58 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6625 10.0 0.72 1.0 0.17222222222222222 1.0 0.67 0.6 0.975 0.59 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6575 10.0 0.715 1.0 0.17222222222222222 1.0 0.665 0.55 0.975 0.585 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 0.55 0.6625 10.0 0.7225 1.0 0.17222222222222222 1.0 0.6725 0.65 0.975 0.5875 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 1.0 0.9 10.0 0.9125 1.0 0.17222222222222222 1.0 0.6625 0.6 0.975 0.5775 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 1.0 0.895 10.0 0.9075 1.0 0.17222222222222222 1.0 0.6575 0.55 0.975 0.5725 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 1.0 0.895 10.0 0.9075 1.0 0.17222222222222222 1.0 0.6575 0.55 0.975 0.5725 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
400.0 0.06309898162000303 0.75 0.5 20.0 1.0 0.025 390.0 1.0 0.895 10.0 0.91 1.0 0.17222222222222222 1.0 0.66 0.6 0.975 0.5725 0.86 1.0 0.07681145747868609 0.55 20.0 10.0
