N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.9825 10.0 0.9825 1.0 0.35555555555555557 1.0 0.94 0.85 0.975 0.9175 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.96 10.0 0.96 1.0 0.35555555555555557 1.0 0.92 0.7 0.975 0.9 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.9125 10.0 0.9125 1.0 0.35555555555555557 1.0 0.8725 0.5 0.975 0.865 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.895 10.0 0.895 1.0 0.35555555555555557 1.0 0.855 0.4 0.975 0.8475 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.795 10.0 0.795 1.0 0.35555555555555557 1.0 0.795 0.3 0.975 0.795 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.845 10.0 0.845 1.0 0.35555555555555557 1.0 0.805 0.3 0.975 0.805 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.845 10.0 0.845 1.0 0.35555555555555557 1.0 0.805 0.3 0.975 0.805 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.855 10.0 0.855 1.0 0.35555555555555557 1.0 0.815 0.35 0.975 0.815 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.8475 10.0 0.8475 1.0 0.35555555555555557 1.0 0.8075 0.35 0.975 0.8075 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.8475 10.0 0.8475 1.0 0.35555555555555557 1.0 0.8075 0.35 0.975 0.8075 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.8475 10.0 0.8475 1.0 0.35555555555555557 1.0 0.8075 0.35 0.975 0.8075 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.8 10.0 0.8 1.0 0.35555555555555557 1.0 0.76 0.25 0.975 0.76 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7275 10.0 0.7275 1.0 0.35555555555555557 1.0 0.7275 0.2 0.975 0.7275 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7275 10.0 0.7275 1.0 0.35555555555555557 1.0 0.7275 0.2 0.975 0.7275 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7275 10.0 0.7275 1.0 0.35555555555555557 1.0 0.7275 0.2 0.975 0.7275 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7275 10.0 0.7275 1.0 0.35555555555555557 1.0 0.7275 0.2 0.975 0.7275 0.34500000000000003 1.0 0.015 1.0 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 0.85 0.635 10.0 0.635 1.0 0.35555555555555557 1.0 0.6025 0.2 0.975 0.595 0.34500000000000003 1.0 0.015 0.85 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 0.75 0.5125 10.0 0.5125 1.0 0.35555555555555557 1.0 0.48 0.15 0.975 0.4725 0.34500000000000003 1.0 0.015 0.75 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 0.75 0.5125 10.0 0.5125 1.0 0.35555555555555557 1.0 0.48 0.15 0.975 0.4725 0.34500000000000003 1.0 0.015 0.75 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 0.85 0.6775 10.0 0.6775 1.0 0.35555555555555557 1.0 0.625 0.25 0.975 0.615 0.34500000000000003 1.0 0.015 0.85 20.0 10.0
400.0 0.15153535218873174 0.25 0.0 20.0 1.0 0.025 390.0 0.85 0.6725 10.0 0.6725 1.0 0.35555555555555557 1.0 0.62 0.2 0.975 0.61 0.34500000000000003 1.0 0.015 0.85 20.0 10.0
