N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 1.0 0.9775 10.0 0.9825 1.0 0.46111111111111114 1.0 0.795 0.95 0.975 0.72 0.215 1.0 0.050249378105604446 0.65 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.5 0.5 10.0 0.58 1.0 0.46111111111111114 1.0 0.4475 0.75 0.975 0.2875 0.215 1.0 0.050249378105604446 0.3 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.5 0.5 10.0 0.5625 1.0 0.46111111111111114 1.0 0.43 0.7 0.975 0.2875 0.215 1.0 0.050249378105604446 0.3 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.3 0.2875 10.0 0.4125 1.0 0.46111111111111114 1.0 0.39 0.6 0.975 0.2875 0.215 1.0 0.050249378105604446 0.3 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.1 0.18 10.0 0.305 1.0 0.46111111111111114 1.0 0.2825 0.5 0.975 0.18 0.215 1.0 0.050249378105604446 0.1 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.2025 1.0 0.46111111111111114 1.0 0.18 0.45 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.1025 1.0 0.46111111111111114 1.0 0.1025 0.35 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.0975 1.0 0.46111111111111114 1.0 0.0975 0.3 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.0925 1.0 0.46111111111111114 1.0 0.0925 0.2 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.0925 1.0 0.46111111111111114 1.0 0.0925 0.2 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.085 1.0 0.46111111111111114 1.0 0.085 0.15 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.05 0.0675 10.0 0.0925 1.0 0.46111111111111114 1.0 0.0925 0.2 0.975 0.0675 0.215 1.0 0.050249378105604446 0.05 20.0 10.0
400.0 0.09312808119022338 0.25 0.75 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0125 1.0 0.46111111111111114 1.0 0.0125 0.15 0.975 0.0 0.215 1.0 0.050249378105604446 0.0 20.0 10.0
