N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.9325 10.0 0.9325 1.0 0.17777777777777778 1.0 0.8125 0.7 0.975 0.79 0.11499999999999999 1.0 0.045 0.95 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.89 10.0 0.89 1.0 0.17777777777777778 1.0 0.77 0.65 0.975 0.7475 0.11499999999999999 1.0 0.045 0.95 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.8075 10.0 0.8075 1.0 0.17777777777777778 1.0 0.5425 0.45 0.975 0.52 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7975 10.0 0.7975 1.0 0.17777777777777778 1.0 0.54 0.4 0.975 0.52 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.9 0.6675 10.0 0.6675 1.0 0.17777777777777778 1.0 0.515 0.25 0.975 0.5075 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.9 0.6 10.0 0.6 1.0 0.17777777777777778 1.0 0.4475 0.15 0.975 0.44 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.9 0.6075 10.0 0.6075 1.0 0.17777777777777778 1.0 0.455 0.2 0.975 0.4475 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.6 0.3325 10.0 0.3325 1.0 0.17777777777777778 1.0 0.3325 0.05 0.975 0.3325 0.11499999999999999 1.0 0.045 0.6 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.6 0.3325 10.0 0.3325 1.0 0.17777777777777778 1.0 0.3325 0.05 0.975 0.3325 0.11499999999999999 1.0 0.045 0.6 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.6 0.3325 10.0 0.3325 1.0 0.17777777777777778 1.0 0.3325 0.05 0.975 0.3325 0.11499999999999999 1.0 0.045 0.6 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0 1.0 0.17777777777777778 1.0 0.0 0.0 0.975 0.0 0.11499999999999999 1.0 0.045 0.0 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0 1.0 0.17777777777777778 1.0 0.0 0.0 0.975 0.0 0.11499999999999999 1.0 0.045 0.0 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.45 0.33 10.0 0.33 1.0 0.17777777777777778 1.0 0.33 0.05 0.975 0.33 0.11499999999999999 1.0 0.045 0.45 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.45 0.33 10.0 0.33 1.0 0.17777777777777778 1.0 0.33 0.05 0.975 0.33 0.11499999999999999 1.0 0.045 0.45 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.45 0.33 10.0 0.33 1.0 0.17777777777777778 1.0 0.33 0.05 0.975 0.33 0.11499999999999999 1.0 0.045 0.45 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.45 0.33 10.0 0.33 1.0 0.17777777777777778 1.0 0.33 0.05 0.975 0.33 0.11499999999999999 1.0 0.045 0.45 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.5 0.3875 10.0 0.3875 1.0 0.17777777777777778 1.0 0.3875 0.1 0.975 0.3875 0.11499999999999999 1.0 0.045 0.5 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.65 0.485 10.0 0.485 1.0 0.17777777777777778 1.0 0.485 0.15 0.975 0.485 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 1.0 0.7275 10.0 0.7275 1.0 0.17777777777777778 1.0 0.7275 0.2 0.975 0.7275 0.11499999999999999 1.0 0.045 1.0 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.65 0.5025 10.0 0.5025 1.0 0.17777777777777778 1.0 0.5025 0.2 0.975 0.5025 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.65 0.5025 10.0 0.5025 1.0 0.17777777777777778 1.0 0.5025 0.2 0.975 0.5025 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
400.0 0.059835164523716705 0.25 0.0 20.0 1.0 0.025 390.0 0.65 0.4825 10.0 0.4825 1.0 0.17777777777777778 1.0 0.4825 0.15 0.975 0.4825 0.11499999999999999 1.0 0.045 0.65 20.0 10.0
