N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 1.0 10.0 1.0 1.0 0.5777777777777778 1.0 0.8575 1.0 0.975 0.7975 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 1.0 10.0 1.0 1.0 0.5777777777777778 1.0 0.8575 1.0 0.975 0.7975 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 1.0 10.0 1.0 1.0 0.5777777777777778 1.0 0.8575 1.0 0.975 0.7975 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.98 10.0 0.9825 1.0 0.5777777777777778 1.0 0.84 0.95 0.975 0.7775 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.98 10.0 0.9825 1.0 0.5777777777777778 1.0 0.84 0.95 0.975 0.7775 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.98 10.0 0.9825 1.0 0.5777777777777778 1.0 0.84 0.95 0.975 0.7775 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.98 10.0 0.9825 1.0 0.5777777777777778 1.0 0.84 0.95 0.975 0.7775 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.9675 10.0 0.97 1.0 0.5777777777777778 1.0 0.8275 0.9 0.975 0.765 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.9675 10.0 0.97 1.0 0.5777777777777778 1.0 0.8275 0.9 0.975 0.765 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.985 10.0 0.985 1.0 0.5777777777777778 1.0 0.8425 0.9 0.975 0.7825 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.985 10.0 0.985 1.0 0.5777777777777778 1.0 0.8425 0.9 0.975 0.7825 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.985 10.0 0.985 1.0 0.5777777777777778 1.0 0.8425 0.9 0.975 0.7825 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.995 10.0 0.995 1.0 0.5777777777777778 1.0 0.8525 0.9 0.975 0.7925 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.995 10.0 0.995 1.0 0.5777777777777778 1.0 0.8525 0.9 0.975 0.7925 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.995 10.0 0.995 1.0 0.5777777777777778 1.0 0.8525 0.9 0.975 0.7925 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.995 10.0 0.995 1.0 0.5777777777777778 1.0 0.8525 0.9 0.975 0.7925 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.995 10.0 0.995 1.0 0.5777777777777778 1.0 0.8525 0.9 0.975 0.7925 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.9975 10.0 0.9975 1.0 0.5777777777777778 1.0 0.855 0.95 0.975 0.795 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
400.0 0.050917507721731564 0.5 0.25 20.0 1.0 0.025 390.0 1.0 0.9975 10.0 0.9975 1.0 0.5777777777777778 1.0 0.855 0.95 0.975 0.795 0.125 1.0 0.051234753829797995 0.75 20.0 10.0
