N dis_x_std b condition H p damaged_fraction undamaged_N outputs_fraction_hlt flux_fraction_hlt n active_fraction_hlt q dis_x_avg inputs active_fraction_dis inputs_fraction undamaged_fraction flux_fraction_dis dis_y_avg order dis_y_std outputs_fraction_dis L damaged_nodes
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.385 1.0 0.8166666666666667 1.0 0.385 0.9 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.095 1.0 0.8166666666666667 1.0 0.095 0.8 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.08 1.0 0.8166666666666667 1.0 0.08 0.8 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.045 1.0 0.8166666666666667 1.0 0.045 0.7 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0375 1.0 0.8166666666666667 1.0 0.0375 0.6 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0425 1.0 0.8166666666666667 1.0 0.0425 0.65 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.0375 1.0 0.8166666666666667 1.0 0.0375 0.6 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.035 1.0 0.8166666666666667 1.0 0.035 0.5 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.045 1.0 0.8166666666666667 1.0 0.045 0.6 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.045 1.0 0.8166666666666667 1.0 0.045 0.6 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
400.0 0.10555555555555557 1.0 1.0 20.0 1.0 0.025 390.0 0.0 0.0 10.0 0.035 1.0 0.8166666666666667 1.0 0.035 0.55 0.975 0.0 0.5 1.0 0.054772255750516606 0.0 20.0 10.0
